Running preemptive_example with Pi approximator...
starting timer with. 0 s and 10000 us
starting timer with. 0 s and 10000 us
Initiating pi_task (ID: 2, Terms: 100000000)
Task 2 - Pi Val: 3.1415926391807793
Task 2 - Pi Val: 3.1415926391809870
Task 2 - Pi Val: 3.1415926391811946
Task 2 - Pi Val: 3.1415926391814022
Task 2 - Pi Val: 3.1415926391816098
Task 2 - Pi Val: 3.1415926391818174
Task 2 - Pi Val: 3.1415926391820250
Task 2 - Pi Val: 3.1415926391822325
Task 2 - Pi Val: 3.1415926391824401
Task 2 - Pi Val: 3.1415926391826477
Task 2 - Pi Val: 3.1415926391828552
Task 2 - Pi Val: 3.1415926391830628
Task 2 - Pi Val: 3.1415926391832704
Task 2 - Pi Val: 3.1415926391834779
Task 2 - Pi Val: 3.1415926391836854
Task 2 - Pi Val: 3.1415926391838930
Task 2 - Pi Val: 3.1415926391841005
Task 2 - Pi Val: 3.1415926391843080
Task 2 - Pi Val: 3.1415926391845155
Task 2 - Pi Val: 3.1415926391847230
Task 2 - Pi Val: 3.1415926391849305
Task 2 - Pi Val: 3.1415926391851380
Task 2 - Pi Val: 3.1415926391853455
Task 2 - Pi Val: 3.1415926391855530
Task 2 - Pi Val: 3.1415926391857605
Task 2 - Pi Val: 3.1415926391859680
Task 2 - Pi Val: 3.1415926391861754
Task 2 - Pi Val: 3.1415926391863829
Task 2 - Pi Val: 3.1415926391865904
Task 2 - Pi Val: 3.1415926391867978
Task 2 - Pi Val: 3.1415926391870053
Task 2 - Pi Val: 3.1415926391872127
Task 2 - Pi Val: 3.1415926391874201
Task 2 - Pi Val: 3.1415926391876275
Task 2 - Pi Val: 3.1415926391878350
Task 2 - Pi Val: 3.1415926391880424
Task 2 - Pi Val: 3.1415926391882498
Task 2 - Pi Val: 3.1415926391884572
Task 2 - Pi Val: 3.1415926391886646
Task 2 - Pi Val: 3.1415926391888720
Task 2 - Pi Val: 3.1415926391890794
Task 2 - Pi Val: 3.1415926391892867
Task 2 - Pi Val: 3.1415926391894941
Task 2 - Pi Val: 3.1415926391897015
Task 2 - Pi Val: 3.1415926391899088
Task 2 - Pi Val: 3.1415926391901162
Task 2 - Pi Val: 3.1415926391903235
Task 2 - Pi Val: 3.1415926391905309
Task 2 - Pi Val: 3.1415926391907382
Task 2 - Pi Val: 3.1415926391909455
Task 2 - Pi Val: 3.1415926391911529
Task 2 - Pi Val: 3.1415926391913602
Task 2 - Pi Val: 3.1415926391915675
Task 2 - Pi Val: 3.1415926391917748
Task 2 - Pi Val: 3.1415926391919821
Task 2 - Pi Val: 3.1415926391921894
Task 2 - Pi Val: 3.1415926391923967
Task 2 - Pi Val: 3.1415926391926040
Task 2 - Pi Val: 3.1415926391928112
Task 2 - Pi Val: 3.1415926391930185
Task 2 - Pi Val: 3.1415926391932258
Task 2 - Pi Val: 3.1415926391934330
Task 2 - Pi Val: 3.1415926391936403
Task 2 - Pi Val: 3.1415926391938475
Task 2 - Pi Val: 3.1415926391940548
Task 2 - Pi Val: 3.1415926391942620
Task 2 - Pi Val: 3.1415926391944692
Task 2 - Pi Val: 3.1415926391946765
Task 2 - Pi Val: 3.1415926391948837
Task 2 - Pi Val: 3.1415926391950909
Task 2 - Pi Val: 3.1415926391952981
Task 2 - Pi Val: 3.1415926391955053
Task 2 - Pi Val: 3.1415926391957125
Task 2 - Pi Val: 3.1415926391959197
Task 2 - Pi Val: 3.1415926391961269
Task 2 - Pi Val: 3.1415926391963340
Task 2 - Pi Val: 3.1415926391965412
Task 2 - Pi Val: 3.1415926391967484
Task 2 - Pi Val: 3.1415926391969555
Task 2 - Pi Val: 3.1415926391971627
Task 2 - Pi Val: 3.1415926391973698
Task 2 - Pi Val: 3.1415926391975770
Task 2 - Pi Val: 3.1415926391977841
Task 2 - Pi Val: 3.1415926391979912
Task 2 - Pi Val: 3.1415926391981983
Task 2 - Pi Val: 3.1415926391984055
Task 2 - Pi Val: 3.1415926391986126
Task 2 - Pi Val: 3.1415926391988197
Task 2 - Pi Val: 3.1415926391990268
Task 2 - Pi Val: 3.1415926391992339
Task 2 - Pi Val: 3.1415926391994409
Task 2 - Pi Val: 3.1415926391996480
Task 2 - Pi Val: 3.1415926391998551
Task 2 - Pi Val: 3.1415926392000622
Task 2 - Pi Val: 3.1415926392002692
Task 2 - Pi Val: 3.1415926392004763
Task 2 - Pi Val: 3.1415926392006833
Task 2 - Pi Val: 3.1415926392008904
Task 2 - Pi Val: 3.1415926392010974
Task 2 - Pi Val: 3.1415926392013044
Task 2 - Pi Val: 3.1415926392015115
Task 2 - Pi Val: 3.1415926392017185
Task 2 - Pi Val: 3.1415926392019255
Task 2 - Pi Val: 3.1415926392021325
Task 2 - Pi Val: 3.1415926392023395
Task 2 - Pi Val: 3.1415926392025465
Task 2 - Pi Val: 3.1415926392027535
Task 2 - Pi Val: 3.1415926392029605
Task 2 - Pi Val: 3.1415926392031675
Task 2 - Pi Val: 3.1415926392033744
Task 2 - Pi Val: 3.1415926392035814
Task 2 - Pi Val: 3.1415926392037884
Task 2 - Pi Val: 3.1415926392039953
Task 2 - Pi Val: 3.1415926392042023
Task 2 - Pi Val: 3.1415926392044092
Task 2 - Pi Val: 3.1415926392046162
Task 2 - Pi Val: 3.1415926392048231
Task 2 - Pi Val: 3.1415926392050300
Task 2 - Pi Val: 3.1415926392052369
Task 2 - Pi Val: 3.1415926392054438
Task 2 - Pi Val: 3.1415926392056507
Task 2 - Pi Val: 3.1415926392058576
Task 2 - Pi Val: 3.1415926392060645
Task 2 - Pi Val: 3.1415926392062714
Task 2 - Pi Val: 3.1415926392064783
Task 2 - Pi Val: 3.1415926392066852
Task 2 - Pi Val: 3.1415926392068921
Task 2 - Pi Val: 3.1415926392070989
Task 2 - Pi Val: 3.1415926392073058
Task 2 - Pi Val: 3.1415926392075126
Task 2 - Pi Val: 3.1415926392077195
Task 2 - Pi Val: 3.1415926392079263
Task 2 - Pi Val: 3.1415926392081332
Task 2 - Pi Val: 3.1415926392083400
Task 2 - Pi Val: 3.1415926392085468
Task 2 - Pi Val: 3.1415926392087536
Task 2 - Pi Val: 3.1415926392089604
Task 2 - Pi Val: 3.1415926392091672
Task 2 - Pi Val: 3.1415926392093740
Task 2 - Pi Val: 3.1415926392095808
Task 2 - Pi Val: 3.1415926392097876
Task 2 - Pi Val: 3.1415926392099944
Task 2 - Pi Val: 3.1415926392102012
Task 2 - Pi Val: 3.1415926392104080
Task 2 - Pi Val: 3.1415926392106147
Task 2 - Pi Val: 3.1415926392108215
Task 2 - Pi Val: 3.1415926392110282
Task 2 - Pi Val: 3.1415926392112350
Task 2 - Pi Val: 3.1415926392114417
Task 2 - Pi Val: 3.1415926392116484
Task 2 - Pi Val: 3.1415926392118552
Task 2 - Pi Val: 3.1415926392120619
Task 2 - Pi Val: 3.1415926392122686
Task 2 - Pi Val: 3.1415926392124753
Task 2 - Pi Val: 3.1415926392126820
Task 2 - Pi Val: 3.1415926392128887
Task 2 - Pi Val: 3.1415926392130954
Task 2 - Pi Val: 3.1415926392133021
Task 2 - Pi Val: 3.1415926392135088
Task 2 - Pi Val: 3.1415926392137155
Task 2 - Pi Val: 3.1415926392139221
Task 2 - Pi Val: 3.1415926392141288
Task 2 - Pi Val: 3.1415926392143354
Task 2 - Pi Val: 3.1415926392145421
Task 2 - Pi Val: 3.1415926392147487
Task 2 - Pi Val: 3.1415926392149554
Task 2 - Pi Val: 3.1415926392151620
Task 2 - Pi Val: 3.1415926392153686
Task 2 - Pi Val: 3.1415926392155753
Task 2 - Pi Val: 3.1415926392157819
Task 2 - Pi Val: 3.1415926392159885
Task 2 - Pi Val: 3.1415926392161951
Task 2 - Pi Val: 3.1415926392164017
Task 2 - Pi Val: 3.1415926392166083
Task 2 - Pi Val: 3.1415926392168149
Task 2 - Pi Val: 3.1415926392170214
Task 2 - Pi Val: 3.1415926392172280
Task 2 - Pi Val: 3.1415926392174346
Task 2 - Pi Val: 3.1415926392176411
Task 2 - Pi Val: 3.1415926392178477
Task 2 - Pi Val: 3.1415926392180543
Task 2 - Pi Val: 3.1415926392182608
Task 2 - Pi Val: 3.1415926392184673
Task 2 - Pi Val: 3.1415926392186739
Task 2 - Pi Val: 3.1415926392188804
Task 2 - Pi Val: 3.1415926392190869
Task 2 - Pi Val: 3.1415926392192934
Task 2 - Pi Val: 3.1415926392194999
Task 2 - Pi Val: 3.1415926392197064
Task 2 - Pi Val: 3.1415926392199129
Task 2 - Pi Val: 3.1415926392201194
Task 2 - Pi Val: 3.1415926392203259
Task 2 - Pi Val: 3.1415926392205324
Task 2 - Pi Val: 3.1415926392207389
Task 2 - Pi Val: 3.1415926392209453
Task 2 - Pi Val: 3.1415926392211518
Task 2 - Pi Val: 3.1415926392213582
Task 2 - Pi Val: 3.1415926392215647
Task 2 - Pi Val: 3.1415926392217711
Task 2 - Pi Val: 3.1415926392219776
Task 2 - Pi Val: 3.1415926392221840
Task 2 - Pi Val: 3.1415926392223904
Task 2 - Pi Val: 3.1415926392225969
Task 2 - Pi Val: 3.1415926392228033
Task 2 - Pi Val: 3.1415926392230097
Task 2 - Pi Val: 3.1415926392232161
Task 2 - Pi Val: 3.1415926392234225
Task 2 - Pi Val: 3.1415926392236289
Task 2 - Pi Val: 3.1415926392238352
Task 2 - Pi Val: 3.1415926392240416
Task 2 - Pi Val: 3.1415926392242480
Task 2 - Pi Val: 3.1415926392244544
Task 2 - Pi Val: 3.1415926392246607
Task 2 - Pi Val: 3.1415926392248671
Task 2 - Pi Val: 3.1415926392250734
Task 2 - Pi Val: 3.1415926392252798
Task 2 - Pi Val: 3.1415926392254861
Task 2 - Pi Val: 3.1415926392256924
Task 2 - Pi Val: 3.1415926392258988
Task 2 - Pi Val: 3.1415926392261051
Task 2 - Pi Val: 3.1415926392263114
Task 2 - Pi Val: 3.1415926392265177
Task 2 - Pi Val: 3.1415926392267240
Task 2 - Pi Val: 3.1415926392269303
Task 2 - Pi Val: 3.1415926392271366
Task 2 - Pi Val: 3.1415926392273429
Task 2 - Pi Val: 3.1415926392275491
Task 2 - Pi Val: 3.1415926392277554
Task 2 - Pi Val: 3.1415926392279617
Task 2 - Pi Val: 3.1415926392281679
Task 2 - Pi Val: 3.1415926392283742
Task 2 - Pi Val: 3.1415926392285804
Task 2 - Pi Val: 3.1415926392287867
Task 2 - Pi Val: 3.1415926392289929
Task 2 - Pi Val: 3.1415926392291991
Task 2 - Pi Val: 3.1415926392294054
Task 2 - Pi Val: 3.1415926392296116
Task 2 - Pi Val: 3.1415926392298178
Task 2 - Pi Val: 3.1415926392300240
Task 2 - Pi Val: 3.1415926392302302
Task 2 - Pi Val: 3.1415926392304364
Task 2 - Pi Val: 3.1415926392306426
Task 2 - Pi Val: 3.1415926392308488
Task 2 - Pi Val: 3.1415926392310549
Task 2 - Pi Val: 3.1415926392312611
Task 2 - Pi Val: 3.1415926392314673
Task 2 - Pi Val: 3.1415926392316734
Task 2 - Pi Val: 3.1415926392318796
Task 2 - Pi Val: 3.1415926392320857
Task 2 - Pi Val: 3.1415926392322919
Task 2 - Pi Val: 3.1415926392324980
Task 2 - Pi Val: 3.1415926392327042
Task 2 - Pi Val: 3.1415926392329103
Task 2 - Pi Val: 3.1415926392331164
Task 2 - Pi Val: 3.1415926392333225
Task 2 - Pi Val: 3.1415926392335286
Task 2 - Pi Val: 3.1415926392337347
Task 2 - Pi Val: 3.1415926392339408
Task 2 - Pi Val: 3.1415926392341469
Task 2 - Pi Val: 3.1415926392343530
Task 2 - Pi Val: 3.1415926392345590
Task 2 - Pi Val: 3.1415926392347651
Task 2 - Pi Val: 3.1415926392349712
Task 2 - Pi Val: 3.1415926392351772
Task 2 - Pi Val: 3.1415926392353833
Task 2 - Pi Val: 3.1415926392355893
Task 2 - Pi Val: 3.1415926392357954
Task 2 - Pi Val: 3.1415926392360014
Task 2 - Pi Val: 3.1415926392362074
Task 2 - Pi Val: 3.1415926392364135
Task 2 - Pi Val: 3.1415926392366195
Task 2 - Pi Val: 3.1415926392368255
Task 2 - Pi Val: 3.1415926392370315
Task 2 - Pi Val: 3.1415926392372375
Task 2 - Pi Val: 3.1415926392374435
Task 2 - Pi Val: 3.1415926392376495
Task 2 - Pi Val: 3.1415926392378555
Task 2 - Pi Val: 3.1415926392380614
Task 2 - Pi Val: 3.1415926392382674
Task 2 - Pi Val: 3.1415926392384734
Task 2 - Pi Val: 3.1415926392386793
Task 2 - Pi Val: 3.1415926392388853
Task 2 - Pi Val: 3.1415926392390912
Task 2 - Pi Val: 3.1415926392392972
Task 2 - Pi Val: 3.1415926392395031
Task 2 - Pi Val: 3.1415926392397090
Task 2 - Pi Val: 3.1415926392399149
Task 2 - Pi Val: 3.1415926392401209
Task 2 - Pi Val: 3.1415926392403268
Task 2 - Pi Val: 3.1415926392405327
Task 2 - Pi Val: 3.1415926392407386
Task 2 - Pi Val: 3.1415926392409445
Task 2 - Pi Val: 3.1415926392411503
Task 2 - Pi Val: 3.1415926392413562
Task 2 - Pi Val: 3.1415926392415621
Task 2 - Pi Val: 3.1415926392417680
Task 2 - Pi Val: 3.1415926392419738
Task 2 - Pi Val: 3.1415926392421797
Task 2 - Pi Val: 3.1415926392423855
Task 2 - Pi Val: 3.1415926392425914
Task 2 - Pi Val: 3.1415926392427972
Task 2 - Pi Val: 3.1415926392430031
Task 2 - Pi Val: 3.1415926392432089
Task 2 - Pi Val: 3.1415926392434147
Task 2 - Pi Val: 3.1415926392436205
Task 2 - Pi Val: 3.1415926392438263
Task 2 - Pi Val: 3.1415926392440321
Task 2 - Pi Val: 3.1415926392442379
Task 2 - Pi Val: 3.1415926392444437
Task 2 - Pi Val: 3.1415926392446495
Task 2 - Pi Val: 3.1415926392448553
Task 2 - Pi Val: 3.1415926392450611
Task 2 - Pi Val: 3.1415926392452668
Task 2 - Pi Val: 3.1415926392454726
Task 2 - Pi Val: 3.1415926392456784
Task 2 - Pi Val: 3.1415926392458841
Task 2 - Pi Val: 3.1415926392460898
Task 2 - Pi Val: 3.1415926392462956
Task 2 - Pi Val: 3.1415926392465013
Task 2 - Pi Val: 3.1415926392467070
Task 2 - Pi Val: 3.1415926392469128
Task 2 - Pi Val: 3.1415926392471185
Task 2 - Pi Val: 3.1415926392473242
Task 2 - Pi Val: 3.1415926392475299
Task 2 - Pi Val: 3.1415926392477356
Task 2 - Pi Val: 3.1415926392479413
Task 2 - Pi Val: 3.1415926392481470
Task 2 - Pi Val: 3.1415926392483526
Task 2 - Pi Val: 3.1415926392485583
Task 2 - Pi Val: 3.1415926392487640
Task 2 - Pi Val: 3.1415926392489696
Task 2 - Pi Val: 3.1415926392491753
Task 2 - Pi Val: 3.1415926392493810
Task 2 - Pi Val: 3.1415926392495866
Task 2 - Pi Val: 3.1415926392497922
Task 2 - Pi Val: 3.1415926392499979
Task 2 - Pi Val: 3.1415926392502035
Task 2 - Pi Val: 3.1415926392504091
Task 2 - Pi Val: 3.1415926392506147
Task 2 - Pi Val: 3.1415926392508203
Task 2 - Pi Val: 3.1415926392510260
Task 2 - Pi Val: 3.1415926392512315
Task 2 - Pi Val: 3.1415926392514371
Task 2 - Pi Val: 3.1415926392516427
Task 2 - Pi Val: 3.1415926392518483
Task 2 - Pi Val: 3.1415926392520539
Task 2 - Pi Val: 3.1415926392522594
Task 2 - Pi Val: 3.1415926392524650
Task 2 - Pi Val: 3.1415926392526706
Task 2 - Pi Val: 3.1415926392528761
Task 2 - Pi Val: 3.1415926392530817
Task 2 - Pi Val: 3.1415926392532872
Task 2 - Pi Val: 3.1415926392534927
Task 2 - Pi Val: 3.1415926392536983
Task 2 - Pi Val: 3.1415926392539038
Task 2 - Pi Val: 3.1415926392541093
Task 2 - Pi Val: 3.1415926392543148
Task 2 - Pi Val: 3.1415926392545203
Task 2 - Pi Val: 3.1415926392547258
Task 2 - Pi Val: 3.1415926392549313
Task 2 - Pi Val: 3.1415926392551368
Task 2 - Pi Val: 3.1415926392553423
Task 2 - Pi Val: 3.1415926392555477
Task 2 - Pi Val: 3.1415926392557532
Task 2 - Pi Val: 3.1415926392559587
Task 2 - Pi Val: 3.1415926392561641
Task 2 - Pi Val: 3.1415926392563696
Task 2 - Pi Val: 3.1415926392565750
Task 2 - Pi Val: 3.1415926392567804
Task 2 - Pi Val: 3.1415926392569859
Task 2 - Pi Val: 3.1415926392571913
Task 2 - Pi Val: 3.1415926392573967
Task 2 - Pi Val: 3.1415926392576021
Task 2 - Pi Val: 3.1415926392578075
Task 2 - Pi Val: 3.1415926392580129
Task 2 - Pi Val: 3.1415926392582183
Task 2 - Pi Val: 3.1415926392584237
Task 2 - Pi Val: 3.1415926392586291
Task 2 - Pi Val: 3.1415926392588345
Task 2 - Pi Val: 3.1415926392590399
Task 2 - Pi Val: 3.1415926392592452
Task 2 - Pi Val: 3.1415926392594506
Task 2 - Pi Val: 3.1415926392596560
Task 2 - Pi Val: 3.1415926392598613
Task 2 - Pi Val: 3.1415926392600666
Task 2 - Pi Val: 3.1415926392602720
Task 2 - Pi Val: 3.1415926392604773
Task 2 - Pi Val: 3.1415926392606826
Task 2 - Pi Val: 3.1415926392608880
Task 2 - Pi Val: 3.1415926392610933
Task 2 - Pi Val: 3.1415926392612986
Task 2 - Pi Val: 3.1415926392615039
Task 2 - Pi Val: 3.1415926392617092
Task 2 - Pi Val: 3.1415926392619145
Task 2 - Pi Val: 3.1415926392621198
Task 2 - Pi Val: 3.1415926392623251
Task 2 - Pi Val: 3.1415926392625303
Task 2 - Pi Val: 3.1415926392627356
Task 2 - Pi Val: 3.1415926392629409
Task 2 - Pi Val: 3.1415926392631461
Task 2 - Pi Val: 3.1415926392633514
Task 2 - Pi Val: 3.1415926392635566
Task 2 - Pi Val: 3.1415926392637618
Task 2 - Pi Val: 3.1415926392639671
Task 2 - Pi Val: 3.1415926392641723
Task 2 - Pi Val: 3.1415926392643775
Task 2 - Pi Val: 3.1415926392645827
Task 2 - Pi Val: 3.1415926392647879
Task 2 - Pi Val: 3.1415926392649931
Task 2 - Pi Val: 3.1415926392651983
Task 2 - Pi Val: 3.1415926392654035
Task 2 - Pi Val: 3.1415926392656087
Task 2 - Pi Val: 3.1415926392658139
Task 2 - Pi Val: 3.1415926392660191
Task 2 - Pi Val: 3.1415926392662242
Task 2 - Pi Val: 3.1415926392664294
Task 2 - Pi Val: 3.1415926392666345
Task 2 - Pi Val: 3.1415926392668397
Task 2 - Pi Val: 3.1415926392670448
Task 2 - Pi Val: 3.1415926392672500
Task 2 - Pi Val: 3.1415926392674551
Task 2 - Pi Val: 3.1415926392676602
Task 2 - Pi Val: 3.1415926392678654
Task 2 - Pi Val: 3.1415926392680705
Task 2 - Pi Val: 3.1415926392682756
Task 2 - Pi Val: 3.1415926392684807
Task 2 - Pi Val: 3.1415926392686858
Task 2 - Pi Val: 3.1415926392688909
Task 2 - Pi Val: 3.1415926392690960
Task 2 - Pi Val: 3.1415926392693010
Task 2 - Pi Val: 3.1415926392695061
Task 2 - Pi Val: 3.1415926392697112
Task 2 - Pi Val: 3.1415926392699162
Task 2 - Pi Val: 3.1415926392701213
Task 2 - Pi Val: 3.1415926392703263
Task 2 - Pi Val: 3.1415926392705314
Task 2 - Pi Val: 3.1415926392707364
Task 2 - Pi Val: 3.1415926392709415
Task 2 - Pi Val: 3.1415926392711465
Task 2 - Pi Val: 3.1415926392713515
Task 2 - Pi Val: 3.1415926392715565
Task 2 - Pi Val: 3.1415926392717615
Task 2 - Pi Val: 3.1415926392719665
Task 2 - Pi Val: 3.1415926392721715
Task 2 - Pi Val: 3.1415926392723765
Task 2 - Pi Val: 3.1415926392725815
Task 2 - Pi Val: 3.1415926392727865
Task 2 - Pi Val: 3.1415926392729915
Task 2 - Pi Val: 3.1415926392731964
Task 2 - Pi Val: 3.1415926392734014
Task 2 - Pi Val: 3.1415926392736063
Task 2 - Pi Val: 3.1415926392738113
Task 2 - Pi Val: 3.1415926392740162
Task 2 - Pi Val: 3.1415926392742212
Task 2 - Pi Val: 3.1415926392744261
Task 2 - Pi Val: 3.1415926392746310
Task 2 - Pi Val: 3.1415926392748359
Task 2 - Pi Val: 3.1415926392750409
Task 2 - Pi Val: 3.1415926392752458
Task 2 - Pi Val: 3.1415926392754507
Task 2 - Pi Val: 3.1415926392756556
Task 2 - Pi Val: 3.1415926392758605
Task 2 - Pi Val: 3.1415926392760654
Task 2 - Pi Val: 3.1415926392762702
Task 2 - Pi Val: 3.1415926392764751
Task 2 - Pi Val: 3.1415926392766800
Task 2 - Pi Val: 3.1415926392768848
Task 2 - Pi Val: 3.1415926392770897
Task 2 - Pi Val: 3.1415926392772945
Task 2 - Pi Val: 3.1415926392774994
Task 2 - Pi Val: 3.1415926392777042
Task 2 - Pi Val: 3.1415926392779091
Task 2 - Pi Val: 3.1415926392781139
Task 2 - Pi Val: 3.1415926392783187
Task 2 - Pi Val: 3.1415926392785235
Task 2 - Pi Val: 3.1415926392787283
Task 2 - Pi Val: 3.1415926392789331
Task 2 - Pi Val: 3.1415926392791379
Task 2 - Pi Val: 3.1415926392793427
Task 2 - Pi Val: 3.1415926392795475
Task 2 - Pi Val: 3.1415926392797523
Task 2 - Pi Val: 3.1415926392799571
Task 2 - Pi Val: 3.1415926392801618
Task 2 - Pi Val: 3.1415926392803666
Task 2 - Pi Val: 3.1415926392805714
Task 2 - Pi Val: 3.1415926392807761
Task 2 - Pi Val: 3.1415926392809808
Task 2 - Pi Val: 3.1415926392811856
Task 2 - Pi Val: 3.1415926392813903
Task 2 - Pi Val: 3.1415926392815950
Task 2 - Pi Val: 3.1415926392817998
Task 2 - Pi Val: 3.1415926392820045
Task 2 - Pi Val: 3.1415926392822092
Task 2 - Pi Val: 3.1415926392824139
Task 2 - Pi Val: 3.1415926392826186
Task 2 - Pi Val: 3.1415926392828233
Task 2 - Pi Val: 3.1415926392830280
Task 2 - Pi Val: 3.1415926392832327
Task 2 - Pi Val: 3.1415926392834373
Task 2 - Pi Val: 3.1415926392836420
Task 2 - Pi Val: 3.1415926392838467
Task 2 - Pi Val: 3.1415926392840513
Task 2 - Pi Val: 3.1415926392842560
Task 2 - Pi Val: 3.1415926392844606
Task 2 - Pi Val: 3.1415926392846653
Task 2 - Pi Val: 3.1415926392848699
Task 2 - Pi Val: 3.1415926392850745
Task 2 - Pi Val: 3.1415926392852792
Task 2 - Pi Val: 3.1415926392854838
Task 2 - Pi Val: 3.1415926392856884
Task 2 - Pi Val: 3.1415926392858930
Task 2 - Pi Val: 3.1415926392860976
Task 2 - Pi Val: 3.1415926392863022
Task 2 - Pi Val: 3.1415926392865068
Task 2 - Pi Val: 3.1415926392867113
Task 2 - Pi Val: 3.1415926392869159
Task 2 - Pi Val: 3.1415926392871205
Task 2 - Pi Val: 3.1415926392873251
Task 2 - Pi Val: 3.1415926392875296
Task 2 - Pi Val: 3.1415926392877342
Task 2 - Pi Val: 3.1415926392879387
Task 2 - Pi Val: 3.1415926392881432
Task 2 - Pi Val: 3.1415926392883478
Task 2 - Pi Val: 3.1415926392885523
Task 2 - Pi Val: 3.1415926392887568
Task 2 - Pi Val: 3.1415926392889614
Task 2 - Pi Val: 3.1415926392891659
Task 2 - Pi Val: 3.1415926392893704
Task 2 - Pi Val: 3.1415926392895749
Task 2 - Pi Val: 3.1415926392897794
Task 2 - Pi Val: 3.1415926392899838
Task 2 - Pi Val: 3.1415926392901883
Task 2 - Pi Val: 3.1415926392903928
Task 2 - Pi Val: 3.1415926392905973
Task 2 - Pi Val: 3.1415926392908017
Task 2 - Pi Val: 3.1415926392910062
Task 2 - Pi Val: 3.1415926392912106
Task 2 - Pi Val: 3.1415926392914151
Task 2 - Pi Val: 3.1415926392916195
Task 2 - Pi Val: 3.1415926392918240
Task 2 - Pi Val: 3.1415926392920284
Task 2 - Pi Val: 3.1415926392922328
Task 2 - Pi Val: 3.1415926392924372
Task 2 - Pi Val: 3.1415926392926416
Task 2 - Pi Val: 3.1415926392928460
Task 2 - Pi Val: 3.1415926392930505
Task 2 - Pi Val: 3.1415926392932548
Task 2 - Pi Val: 3.1415926392934592
Task 2 - Pi Val: 3.1415926392936636
Task 2 - Pi Val: 3.1415926392938680
Task 2 - Pi Val: 3.1415926392940724
Task 2 - Pi Val: 3.1415926392942767
Task 2 - Pi Val: 3.1415926392944811
Task 2 - Pi Val: 3.1415926392946854
Task 2 - Pi Val: 3.1415926392948898
Task 2 - Pi Val: 3.1415926392950941
Task 2 - Pi Val: 3.1415926392952985
Task 2 - Pi Val: 3.1415926392955028
Task 2 - Pi Val: 3.1415926392957071
Task 2 - Pi Val: 3.1415926392959114
Task 2 - Pi Val: 3.1415926392961158
Task 2 - Pi Val: 3.1415926392963201
Task 2 - Pi Val: 3.1415926392965244
Task 2 - Pi Val: 3.1415926392967286
Task 2 - Pi Val: 3.1415926392969329
Task 2 - Pi Val: 3.1415926392971372
Task 2 - Pi Val: 3.1415926392973415
Task 2 - Pi Val: 3.1415926392975458
Task 2 - Pi Val: 3.1415926392977500
Task 2 - Pi Val: 3.1415926392979543
Task 2 - Pi Val: 3.1415926392981586
Task 2 - Pi Val: 3.1415926392983628
Task 2 - Pi Val: 3.1415926392985670
Task 2 - Pi Val: 3.1415926392987713
Task 2 - Pi Val: 3.1415926392989755
Task 2 - Pi Val: 3.1415926392991797
Task 2 - Pi Val: 3.1415926392993840
Task 2 - Pi Val: 3.1415926392995882
Task 2 - Pi Val: 3.1415926392997924
Task 2 - Pi Val: 3.1415926392999966
Task 2 - Pi Val: 3.1415926393002008
Task 2 - Pi Val: 3.1415926393004050
Task 2 - Pi Val: 3.1415926393006092
Task 2 - Pi Val: 3.1415926393008133
Task 2 - Pi Val: 3.1415926393010175
Task 2 - Pi Val: 3.1415926393012217
Task 2 - Pi Val: 3.1415926393014258
Task 2 - Pi Val: 3.1415926393016300
Task 2 - Pi Val: 3.1415926393018341
Task 2 - Pi Val: 3.1415926393020383
Task 2 - Pi Val: 3.1415926393022424
Task 2 - Pi Val: 3.1415926393024465
Task 2 - Pi Val: 3.1415926393026507
Task 2 - Pi Val: 3.1415926393028548
Task 2 - Pi Val: 3.1415926393030589
Task 2 - Pi Val: 3.1415926393032630
Task 2 - Pi Val: 3.1415926393034671
Task 2 - Pi Val: 3.1415926393036712
Task 2 - Pi Val: 3.1415926393038753
Task 2 - Pi Val: 3.1415926393040794
Task 2 - Pi Val: 3.1415926393042835
Task 2 - Pi Val: 3.1415926393044875
Task 2 - Pi Val: 3.1415926393046916
Task 2 - Pi Val: 3.1415926393048957
Task 2 - Pi Val: 3.1415926393050997
Task 2 - Pi Val: 3.1415926393053038
Task 2 - Pi Val: 3.1415926393055078
Task 2 - Pi Val: 3.1415926393057119
Task 2 - Pi Val: 3.1415926393059159
Task 2 - Pi Val: 3.1415926393061199
Task 2 - Pi Val: 3.1415926393063239
Task 2 - Pi Val: 3.1415926393065280
Task 2 - Pi Val: 3.1415926393067320
Task 2 - Pi Val: 3.1415926393069360
Task 2 - Pi Val: 3.1415926393071400
Task 2 - Pi Val: 3.1415926393073439
Task 2 - Pi Val: 3.1415926393075479
Task 2 - Pi Val: 3.1415926393077519
Task 2 - Pi Val: 3.1415926393079559
Task 2 - Pi Val: 3.1415926393081599
Task 2 - Pi Val: 3.1415926393083638
Task 2 - Pi Val: 3.1415926393085678
Task 2 - Pi Val: 3.1415926393087717
Task 2 - Pi Val: 3.1415926393089757
Task 2 - Pi Val: 3.1415926393091796
Task 2 - Pi Val: 3.1415926393093835
Task 2 - Pi Val: 3.1415926393095875
Task 2 - Pi Val: 3.1415926393097914
Task 2 - Pi Val: 3.1415926393099953
Task 2 - Pi Val: 3.1415926393101992
Task 2 - Pi Val: 3.1415926393104031
Task 2 - Pi Val: 3.1415926393106070
